2303,Randy Cerveny
2304,Robert Bogdan
2305,Steve  Miller
2306,Andre Duza
2307,Sakurako Gokurakuin
2308,Lindsey Johnston
2309,Kate Bornstein
2310,Sara Quin
2311,David Rakoff
2312,Tucker Max
2313,Sławomir Rawicz
2314,Richard Bachman
2315,Nelson Mandela
2316,Kofi Annan
2317,Danny Glover
2318,Nancy M. Armstrong
2319,Paulette Livers-Lambert
2320,Erik Larson
2321,Marc Bloch
2322,Peter Putnam
2323,Joseph Reese Strayer
2324,William Holdsworth
2325,Richard Hofstadter
2326,Edward Countryman
2327,Elizabeth Kostova
2328,Justine Eyre
2329,Robert B. Baer
2330,Peter Robinson
2331,East Bay M. U. D. Staff
2332,Nora Harlow
2333,Jill M. Singleton
2334,Barrie D. Coate
2335,Kristine Sandoe
2336,Leah Bendavid-Val
2337,National Geographic Society
2338,Bill Hurter
2339,J.D. Robb
2340,Jeff   Smith
2341,Michel Etienne
2342,Daniel Mortier
2343,Elizabeth  Gray
2344,Donald L. Lawler
2345,Michael Gillespie
2346,Joseph Bristow
2347,Usamah ibn Munqidh
2348,Philip Khuri Hitti
2349,Richard W. Bulliet
2350,Gail Grant
2351,Eliza Gaynor Minden
2352,John         Green
2353,Caroline Denzler
2354,Peter Martins
2355,Paul Kolnik
2356,Richard Corman
2357,Howard  Kaplan
2358,Barbara  Newman
2359,Gill Tomblin
2360,Darcey Bussell
2361,Alexandra Moss
2362,Veronica Bennett
2363,Jane Yolen
2364,George Balanchine
2365,Francis Mason
2366,Scott Speck
2367,Evelyn Cisneros
2368,Adèle Geras
2369,Shelagh McNicholas
2370,Carol Lee
2371,Katharine Holabird
2372,Helen Craig
2373,Janice Ross
2374,Allan Ulrich
2375,Brigitte Lefevre
2376,Susan Au
2377,John               White
2378,Jahnna N. Malcolm
2379,Nicholas Evans
2380,Marian Keyes
2381,Magda Botin
2382,Madga Bogin
2383,Frederick P. Lenz
2384,Jimmy Carter
2385,Steven F. Hayward
2386,Fannie Flagg
2387,Stephen Nachmanovitch
2388,Rupa Bajwa
2389,Sophie Kinsella
2390,Nuala O'Faolain
2391,James T. Farrell
2392,Charles Fanning
2393,John  Miller
2394,Stuart Dybek
2395,Richard Peter McKeon
2396,Søren Kierkegaard
2397,Walter Lowrie
2398,Georg Wilhelm Friedrich Hegel
2399,A.V. Miller
2400,John Niemeyer Findlay
2401,Yirmiyahu Yovel
2402,Martin Heidegger
2403,Kenneth Maly
2404,Parvis Emad
2405,John M. Cooper
2406,Dorothea Frede
2407,Alexander Nehamas
2408,Anthony Kenny
2409,Rosamond Kent Sprague
2410,Nicholas D. Smith
2411,Karen Bell
2412,D.S. Hutchinson
2413,Donald J. Zeyl
2414,Francisco J. González
2415,Diskin Clay
2416,Malcolm Schofield
2417,Glenn R. Morrow
2418,Jonathan Barnes
2419,G.M.A. Grube
2420,Brad Inwood
2421,Mark Joyal
2422,Jackson P. Hershbell
2423,J.M. Edmonds
2424,Myles Burnyeat
2425,Nicholas P. White
2426,Mary Louise Gill
2427,David Gallop
2428,Jeffrey Mitscherling
2429,Richard D. McKiharan Jr.
2430,Andrew S. Becker
2431,Mark Reuter
2432,M.J. Levett
2433,Paul        Ryan
2434,Christopher Biffle
2435,Jenny Nimmo
2436,Gertrude Chandler Warner
2437,Marcel Proust
2438,C.K. Scott Moncrieff
2439,Terence Kilmartin
2440,D.J. Enright
2441,Miroslav Volf
2442,Eduardo Galeano
2443,Cedric Belfrage
2444,Mark Schafer
2445,Jack Frost
2446,William Stacy Johnson
2447,Linda Lael Miller
2448,John O'Donohue
2449,Mark Behr
2450,Claudia Conde
2451,Julia Briggs
2452,Marjane Satrapi
2453,Mattias Ripa
2454,Anjali Singh
2455,Dave Barry
2456,Ridley Pearson
2457,Greg Call
2458,Julie Garwood
2459,Robert Jordan
2460,David Horowitz
2461,Richard Poe
2462,Michelle Sagara
2463,Michelle Sagara West
2464,Robert A. Johnson
2465,Jun'ichirō Tanizaki
2466,Thomas J. Harper
2467,Elisabeth Elliot
2468,Christine Feehan
2469,Alfred Birnbaum
2470,Jay Rubin
2471,David     Payne
2472,Nikolaus Hansen
2473,Pociao
2474,Roberto de Hollanda
2475,Walter Hartmann
2476,Lee Stringer
2477,Ivan Chermayeff
2478,Dave McKean
2479,Leo Dillon
2480,Diane Dillon
2481,Dave Gibbons
2482,Richard Corben
2483,Mike Mignola
2484,Sam Weller
2485,Richard H. Rovere
2486,Italo Calvino
2487,Peter Washington
2488,Erica Jong
2489,Jessica Hagedorn
2490,Stephen Kinzer
2491,Thomas Fahy
2492,Milan Kundera
2493,Michael Henry Heim
2494,Joy Kogawa
2495,Barack Obama
2496,Jon Halliday
2497,Mao Zedong
2498,Peter Hessler
2499,Peg Kerr
2500,D.H. Lawrence
2501,Robin Norwood
2502,Susan Forward
2503,Joan Torres
2504,Jonathan Lethem
2505,Kenneth Robeson
2506,Lester Dent
2507,Terry Tempest Williams
2508,T.H. Watkins
2509,Albert Marrin
2510,C.B. Mordan
2511,James Clavell
2512,John "Red" Shea
2513,Mark Wahlberg
2514,Ben Katchor
2515,Ellen Archer
2516,Patrick Lawlor
2517,Åsne Seierstad
2518,Ingrid Christopherson
2519,Fatemeh Keshavarz
2520,Joseph E. Stiglitz
2521,Curtis Sittenfeld
2522,Richard Maltby
2523,Melvyn Bragg
2524,Denis Johnson
2525,Bob Colacello
2526,James C.    Simmons
2527,Marie Rudisill
2528,Rudolph R. Windsor
2529,El Hagahn
2530,Kira Salak
2531,Ian Buruma
2532,Gertrude the Great
2533,Gertrud Jaron Lewis
2534,Ursula Gräfe
2535,Kōbō Abe
2536,E. Dale Saunders
2537,Juliet Winters Carpenter
2538,Max Frisch
2539,Bernd Matzkowski
2540,Hazel E. Barnes
2541,Mary Warnock
2542,Richard Eyre
2543,Sten Nadolny
2544,C.D. Payne
2545,Deborah Spungen
2546,Alex Cox
2547,Abbe Wool
2548,James D. Bradley
2549,Ron Powers
2550,Michael R. French
2551,Philip Pullman
2552,Antonia Fraser
2553,Alison Weir
2554,J. Keith Cheetham
2555,Tad Williams
2556,Jenny Wormald
2557,John Guy
2558,Carolly Erickson
2559,Robert Hutchinson
2560,Margaret George
2561,Margaret Hodges
2562,Trina Schart Hyman
2563,Gene Wilder
2564,Nora Bierich
2565,Kyle Freeman
2566,Sigrid Nunez
2567,Helen Fisher
2568,Mary Jane Maffini
2569,Stephen Colbert
2570,Paul Dinello
2571,Joe Mantello
2572,Dobrica Erić
2573,Wisława Szymborska
2574,Stanisław Barańczak
2575,Clare Cavanagh
2576,Magnus J. Kruyski
2577,Joanna Trzeciak
2578,Czesław Miłosz
2579,Charlotte Brontë
2580,Michael Mason
2581,M.M. Kaye
2582,Paul Farmer
2583,Amartya Sen
2584,Fritjof Capra
2585,Edward T. Haslam
2586,Jim Marrs
2587,Mark S. Smith
2588,Patrick D. Miller
2589,Joan Dayan
2590,Colin Dayan
2591,Ted Steinberg
2592,Christopher Partridge
2593,Jim  Powell
2594,Larry McMurtry
2595,Karen Rizzo
2596,Julie Andrews Edwards
2597,Emma Walton Hamilton
2598,Tony Walton
2599,Ruby Randig
2600,Johanna Westerman
2601,Giles Andreae
2602,Guy Parker-Rees
2603,Hugh Laurie
2604,Marina Belozerskaya
2605,David A. Ufer
2606,Kirsten Carlson
2607,Wilson Rawls
2608,Rafe Martin
2609,Borden Deal
2610,Kemp P. Battle
2611,Robert Bethke
2612,Harold Courlander
2613,Nicholasa Mohr
2614,Dick Perry
2615,John R. Erickson
2616,Marc Platt
2617,Andrew    Hunt
2618,Andrew Cartmel
2619,Greg Behrendt
2620,Liz Tuccillo
2621,Michaela Muntean
2622,Pascal Lemaître
2623,Beth Hensperger
2624,Julie Kaufmann
2625,Martine Agassi
2626,Marieka Heinlen
2627,Sarah Susanka
2628,Kira Obolensky
2629,Rachel Lichtenstein
2630,Iain Sinclair
2631,Fiona McAuslan
2632,Matthew  Norman
2633,Richard Gott
2634,Nancy Osa
2635,Stephen Coonts
2636,Kim Edwards
2637,Joyce Johnson
2638,Paul Pitchford
2639,Rebecca  Wood
2640,Eugene Linden
2641,Margaret  Rose
2642,Heather Rose Jones
2643,Geoffrey Brock
2644,Girolamo De Michele
2645,Alastair McEwen
2646,Agnolo di Cosimo Bronzino
2647,R.C.S. Libri
2648,John Radziewicz
2649,Hugh Bredin
2650,Candida Höfer
2651,Thomas Cleary
2652,Pulat Otkan
2653,Giray Fidan
2654,Gerald A. Michaelson
2655,Ralph D. Sawyer
2656,Declan Kiberd
2657,Pierdomenico Baccalario
2658,Iacopo Bruno
2659,Leah D. Janeczko
2660,Shelley Klein
2661,Barbara T. Cooper
2662,Michael Page
2663,Keith Wren
2664,King Arthur Flour
2665,Frank Portman
2666,George R.R. Martin
2667,ZBS Foundation
2668,Bettina Blanch Tyroller
2669,John  Glover
2670,Ana Juan
2671,John Cullum
2672,Becky Ann Baker
2673,Íñigo Jáuregui
2674,Peter Gerety
2675,Arliss Howard
2676,Campbell Scott
2677,George Beahm
2678,Brian James Freeman
2679,Bev Vincent
2680,Glenn Chadbourne
2681,Peter Straub
2682,Stanley Wiater
2683,Hank Wagner
2684,María Mir
2685,Marie Milpois
2686,Sam Walton
2687,John Huey
2688,Barry Schwartz
2689,Robert D. Kaplan
2690,Andreas J. Köstenberger
2691,Peter T. O'Brien
2692,Roger Lowenstein
2693,Francine Pascal
2694,Molly Mia Stewart
2695,Ying-Hwa Hu
2696,Kate McMullan
2697,Janet Allison Brown
2698,R.W. Alley
2699,Rudyard Kipling
2700,Jeffrey Meyers
2701,George Gladir
2702,John L. Goldwater
2703,Steve Geppi
2704,Michael I. Silberkleit
2705,Walker Percy
2706,Gregory Maguire
2707,Douglas Smith
2708,Christopher M. Andrew
2709,Vasili Mitrokhin
2710,John Terra
2711,Stephen Clarke
2712,Geneviève
2713,Michael    Heath
2714,Cassandra Campbell
2715,Edward Shenton
2716,Michael S. Reynolds
2717,Leonardo Padura
2718,John King
2719,William M. White
2720,Bernice Kert
2721,Amanda Hemingway
2722,John Slattery
2723,Bernard DeVoto
2724,Lynn Stegner
2725,E.B. White
2726,Dorothy Lobrano Guth
2727,Martha White
2728,Roger Angell
2729,Barbara Cohen
2730,Judith Stonehill
2731,Jon Lee Anderson
2732,José Hernández
2733,Leena Nivala
2734,Caroline Preston
2735,Allan C. Weisbecker
2736,Solomon Jones
2737,Steve Martin
2738,Anita Thompson
2739,Douglas Brinkley
2740,Walter Isaacson
2741,Evan Thomas
2742,Anne Lamott
2743,Cecelia Ahern
2744,Patricia Scanlan
2745,Gemma O'Connor
2746,Sarah Webb
2747,Morag Prunty
2748,Cathy Kelly
2749,Colette Caddle
2750,Marita Conlon-McKenna
2751,Martina Devlin
2752,Clare Dowling
2753,Catherine Foley
2754,Aine Greaney
2755,Suzanne Higgins
2756,Rosaleen Linehan
2757,Joan O'Neill
2758,Julie Parsons
2759,Deirdre Purcell
2760,Martina Reilly
2761,Mary Ryan
2762,Annie Sparrow
2763,Una Brankin
2764,Jerry Ahern
2765,Chris Gardner
2766,Jodi Picoult
2767,Charles Frazier
2768,Hanshan
2769,Red Pine
2770,John Blofeld
2771,Susan    Lewis
2772,Billy Crystal
2773,Elizabeth Sayles
2774,Dick Schaap
2775,Phillip Margolin
2776,Timothy Truman
2777,Rick Leonardi
2778,Tom Raney
2779,Al Rio
2780,Janos Farkas
2781,James Axler
2782,Matt Keefe
2783,William Faulkner
2784,Noel Polk
2785,Joseph Blotner
2786,Katherine Neville
2787,Louise Bates Ames
2788,Frances L. Ilg
2789,Carol C. Haber
2790,Betty David
2791,Henepola Gunaratana
2792,Eliot Asinof
2793,Stephen Jay Gould
2794,Leonor Tejada Conde-Pelayo
2795,Harry Levin
2796,Jeri Johnson
2797,Thiên Lương
2798,Stevie Davies
2799,Richard J. Dunn
2800,Jane E. Gerver
2801,Bill Dodge
2802,Arturo Pérez-Reverte
2803,John Bowen
2804,Sonia Soto
2805,Anaïs Nin
2806,Gunther Stuhlmann
2807,Val Telberg
2808,Bart King
2809,Chris Sabatino
2810,Clint Willis
2811,Jason Hook
2812,Carmelina Payá
2813,Antonio Samons
2814,J. Maarten Troost
2815,Jim Trelease
2816,David K. Shipler
2817,Christie Ridgway
2818,Peter J. D'Adamo
2819,Catherine Whitney
2820,Isaac Asimov
2821,Robert A. Greenberg
2822,C.S. Lewis
2823,Kenneth Branagh
2824,Pauline Baynes
2825,Kathleen Norris
2826,Shifra Horn
2827,Dalya Bilu
2828,Pansy
2829,Isabella MacDonald Alden
2830,Elie Wiesel
2831,Robert McAfee Brown
2832,Matthew Fox
2833,Edward J. Larson
2834,Brian Troxell
2835,Frances Frenaye
2836,Stephen Becker
2837,Anne Borchardt
2838,Margo Maine
2839,Craig  Johnson
2840,Craig L. Johnson
2841,Connie Mason
2842,Dan B. Allender
2843,Julia Alvarez
2844,Bruce Edward Walker
2845,Ken Kesey
2846,Iris Murdoch
2847,Mary Kinzie
2848,George Steiner
2849,Peter J. Conradi
2850,Peter Reed
2851,Susan Howatch
2852,Mary McCarthy
2853,Susan Cooper
2854,Donald Devenish Walsh
2855,Mercer Mayer
2856,A.S. Byatt
2857,Stephen Tapscott
2858,Scott Leonard
2859,Megan McMorris
2860,Barbara W. Tuchman
2861,Robert K. Massie
2862,Sinclair Lewis
2863,Michael R.  Meyer
2864,Brooke Allen
2865,Richard R. Lingeman
2866,Arthur Edward Waite
2867,Jan Frank
2868,Stasi Eldredge
2869,Gary Smalley
2870,Raymond Carver
2871,Robert Altman
2872,Luann Walther
2873,Philip Gourevitch
2874,The Paris Review
2875,Rebecca West
2876,Elizabeth Bishop
2877,Robert Gottlieb
2878,Richard Price
2879,Billy Wilder
2880,Jack Gilbert
2881,T.S. Eliot
2882,James M. Cain
2883,Paul Hendrickson
2884,Marion Post Wolcott
2885,Alice Walker
2886,Melody Carlson
2887,Chaim Potok
2888,Jean-Daniel Brèque
2889,Patricia Schultz
2890,Robert R. McCammon
2891,William Olivier Desmond
2892,Maria Teresa Marenco
2893,Michele Wrightson
2894,Verónica Canales
2895,Lois H. Gresh
2896,Robert E. Weinberg
2897,Josh Hamilton
2898,Gregorio Vlastelica
2899,Eduardo Goligorsky
2900,Raynold Gideon
2901,Judith Farr
2902,Louise Carter
2903,Richard B. Sewall
2904,Emily Dickinson
2905,R.W. Franklin
2906,Sylvia Plath
2907,Karen V. Kukil
2908,Frieda Hughes
2909,Paul Alexander
2910,Frances McCullough
2911,Ronald Hayman
2912,Keri Hulme
2913,James Plath
2914,Jacquelyn Reinach
2915,Richard Hefter
2916,Oscar Hijuelos
2917,John Cheever
2918,Pelle Fritz-Crone
2919,Orhan Pamuk
2920,Maureen Freely
2921,عین له غریب
2922,Victoria Rowe Holbrook
2923,Rafael Carpintero
2924,Ian Jack
2925,Octavio Paz
2926,Eliot Weinberger
2927,Lysander Kemp
2928,Yara Milos
2929,Charles Tomlinson
2930,Monique Fong Wust
2931,G. Aroul
2932,Paul Blackburn
2933,Denise Levertov
2934,Muriel Rukeyser
2935,Mark Strand
2936,Helen Lane
2937,Anthony Minghella
2938,Penelope Fitzgerald
2939,Marilynne Robinson
2940,Hans Hermann
2941,Iris Menéndez
2942,Carol Shields
2943,Elisabeth Jean Wood
2944,Sid Fleischman
2945,Cynthia Voigt
2946,Mary B. Collins
2947,Andrew P. Trout
2948,Lou Priolo
2949,William Styron
2950,Robert L. Geneve
2951,Bebe Moore Campbell
2952,Anne Rice
2953,Stanley Crouch
2954,James  Wood
2955,Kelley Armstrong
2956,Don Webb
2957,Jack Williamson
2958,Albert Camus
2959,Stuart Gilbert
2960,Justin O'Brien
2961,David Bellos
2962,Anthony Bower
2963,Herbert Read
2964,Jacqueline Levi-Valensi
2965,Arthur Goldhammer
2966,David Carroll
2967,Jacqueline Harpman
2968,Ros Schwartz
2969,Robert Polito
2970,Jim Thompson
2971,David Goodis
2972,Chester Himes
2973,Iain M. Banks
2974,Irene Bonhorst
2975,Alan MacGillivray
2976,Iain Banks
2977,Robert Faggen
2978,Tony Tanner
2979,John Dugdale
2980,Patricia Hall
2981,Paul Bowles
2982,Daniel Halpern
2983,Francine Prose
2984,Ann Major
2985,Paul Coughlin
2986,Laura Schlessinger
2987,Ludwig Wittgenstein
2988,G.E.M. Anscombe
2989,David Edmonds
2990,John Eidinow
2991,David Pears
2992,Brian McGuinness
2993,Bertrand Russell
2994,George Henrik von Wright
2995,Saul A. Kripke
2996,Ray Monk
2997,Allan Janik
2998,Stephen Toulmin
2999,Rush Rhees
3000,Eugene O'Neill
3001,Carlos A. Schwantes
3002,Samuel Beckett
3003,Jonathan Croall
3004,Peter Hall
3005,Eugène Ionesco
3006,Donald M. Allen
3007,Charles Marowitz
3008,Donald   Watson
3009,Margaret Bertha Synge
3010,Luigi Pirandello
3011,Mark Musa
3012,Tom Stoppard
3013,Robert Rietty
3014,Julian Mitchell
3015,John Linstrum
3016,Sam Shepard
3017,Richard Gilman
3018,Robert Frost
3019,Noel Perrin
3020,Richard  Adams
3021,Jacqueline K. Ogburn
3022,Marjorie A. Priceman
3023,Louise Borden
3024,Allan Drummond
3025,Marguerite Yourcenar
3026,Grace Frick
3027,Nicholas A. Basbanes
3028,Fatih Özgüven
3029,Morton Dauwen Zabel
3030,Frederick R. Karl
3031,Susan Jeffers
3032,Edward Connery Lathem
3033,Thomas Bernhard
3034,Michael Hofmann
3035,Richard Poirier
3036,Mark   Richardson
3037,Jay Parini
3038,Tennessee Williams
3039,Arthur  Miller
3040,Sam Bass Warner Jr.
3041,Sam B. Warner
3042,Nicholas Grene
3043,Chet Green
3044,Mary Pope Osborne
3045,Derek Jacobi
3046,Charles H. Wilson
3047,Imogen Stubbs
3048,Susan Moller Okin
3049,Carroll John Daly
3050,Drew Bishop
3051,Jo Ann Ooiman Robinson
3052,Nathaniel Hawthorne
3053,Thomas E. Connolly
3054,Nina Baym
3055,Kathryn Harrison
3056,Karin Jacobson
3057,Clifton Fadiman
3058,Gary Handwerk
3059,Walter Kaufmann
3060,Peter Gay
3061,R.J. Hollingdale
3062,Michael Teitelbaum
3063,Ron Zalme
3064,Nancy Milford
3065,João Guimarães Rosa
3066,Ruth Ozeki
3067,Florence Mortimer
3068,Katherine Streeter
3069,Richard Russo
3070,Gus Russo
3071,Richard Ford
3072,Graydon Carter
3073,Tom Ford
3074,Anna Wintour
3075,Bridget Foley
3076,Steven Watts
3077,Jim Morrison
3078,Mary B. Morrison
3079,Louis-Ferdinand Céline
3080,Ralph Manheim
3081,William T. Vollmann
3082,Paul Robert Magocsi
3083,Nella Larsen
3084,Carla Kaplan
3085,Charles Larson
3086,Marita Golden
3087,Sonny Brewer
3088,Peter Sekirin
3089,Boris Pasternak
3090,B. Deutsch
3091,Marina Tsvetaeva
3092,Rainer Maria Rilke
3093,Thomas Wolfe
3094,Pat Conroy
3095,Howard Korder
3096,Travis Bogard
3097,Norman Mailer
3098,John Buffalo Mailer
3099,Lynda La Plante
3100,James Hamilton-Paterson
3101,Erin McCarthy
3102,Pete McCarthy
3103,Anna Brailovsky
3104,Joseph Frank
3105,Alan Myers
3106,W. Michael Kelley
3107,David Mamet
3108,Robert Creeley
3109,Mary Roach
3110,Iain Levison
3111,P.G. Wodehouse
3112,Gretchen Schields
3113,Charles Bowden
3114,Richard Brautigan
3115,Taylan Taftaf
3116,Eudora Welty
3117,Michael Kreyling
3118,Richard Bausch
3119,Anne Fadiman
3120,Noam Chomsky
3121,John Rajchman
3122,Barry Pateman
3123,Gilbert Achcar
3124,Stephan R. Shalom
3125,Arthur Naiman
3126,David Barsamian
3127,Sandy Niemann
3128,Donaldo Macedo
3129,C.P. Otero
3130,Shirley Rousseau Murphy
3131,Jean-Jacques Rousseau
3132,Patrick Coleman
3133,Angela Scholar
3134,Maurice Cranston
3135,James A. Michener
3136,Robert Vavra
3137,John Grogan
3138,Graham Handley
3139,Terry C. Johnston
3140,Margot Adler
3141,Scott O'Dell
3142,Shirley Hazzard
3143,Charles R. Johnson
3144,Lydia Davis
3145,Elizabeth Dalton
3146,Elizabeth Mayne
3147,Ira Levin
3148,Otto Penzler
3149,Kate William
3150,William Hjortsberg
3151,Ridley Scott
3152,James Crumley
3153,Melissa M. Garcia
3154,Alice Kaplan
3155,Craig Raine
3156,Ha Jin
3157,Robert Mason
3158,Michael Morpurgo
3159,Michael Foreman
3160,Maryam Riess
3161,Marion Wiesel
3162,Carlos Castañeda
3163,Ronald Hingley
3164,Steve Blamires
3165,Sandy Leuthner
3166,Daphne du Maurier
3167,Sally Beauman
3168,Rebecca Goldstein
3169,Rebecca York
3170,John Barth
3171,David   West
3172,W. R. Johnson
3173,Horace Walpole
3174,E.F. Bleiler
3175,True Kelley
3176,Diane deGroat
3177,R.A. Foakes
3178,Barbara A. Mowat
3179,Paul Werstine
3180,Deborah Esch
3181,Jonathan Warren
3182,Anthony Curtis
3183,Peter G. Beidler
3184,Mary Berry
3185,Michael Clamp
3186,David L. Stevenson
3187,Samuel West
3188,F.H. Mares
3189,Mark Helprin
3190,Isak Dinesen
3191,Karen Blixen
3192,Troy Denning
3193,Neil Taylor
3194,Bob      Smith
3195,David Threlfall
3196,Don Warrington
3197,Anne-Marie Duff
3198,John   Bowe
3199,Michael Feast
3200,Adrian Lester
3201,Marvin Spevack
3202,Marga Munkelt
3203,James K. Lowers
3204,David Scott Kastan
3205,Lewis Carroll
3206,Jane Carruth
3207,Rene Cloke
3208,John Tenniel
3209,Lawrence Durrell
3210,Susan Dunn
3211,Gita May
3212,Robert N. Bellah
3213,Conor           Cruise O'Brien
3214,Carl Hiaasen
3215,James W. Hall
3216,Edna Buchanan
3217,Les Standiford
3218,Paul Levine
3219,Brian Antoni
3220,Tananarive Due
3221,John Dufresne
3222,Vicki Hendricks
3223,Carolina Hospital
3224,Evelyn Mayerson
3225,Edward Asner
3226,Andrés Duany
3227,Elizabeth Plater-Zyberk
3228,Jeff Speck
3229,Don Colbert
3230,James Redfield
3231,Lou Diamond Phillips
3232,Donald Spoto
3233,Andrew Gross
3234,Maxine Paetro
3235,Michael Ledwidge
3236,Howard Roughan
3237,Michael Garland
3238,Howard Stern
3239,Lesley Glaister
3240,Kevin Smith
3241,Phil Hester
3242,Ande Parks
3243,Stephanie Spinner
3244,Linda Sunshine
3245,Diego Rivera
3246,Jean-Michel Basquiat
3247,Sara Jane Boyers
3248,Douglas R. Nickel
3249,Graeme Base
3250,Maxim Gorky
3251,Avrahm Yarmolinsky
3252,Moura Budberg
3253,Jane Heller
3254,Ruth Heller
3255,Zoë Heller
3256,Paul Crilley
3257,Malcolm Heath
3258,Igor Stravinsky
3259,George Seferis
3260,Arthur Knodel
3261,Ingolf Dahl
3262,C. Hassell Bullock
3263,John Milner
3264,Piet Mondrian
3265,Mark Rothko
3266,Miguel López-Remiro
3267,Lee Seldes
3268,Diane Waldman
3269,Henry M. Sayre
3270,Pindar
3271,William H. Race
3272,Cecil Maurice Bowra
3273,Daniel C. Snell
3274,Dawson William Turner
3275,Maehler
3276,Abraham Moore
3277,G.S. Conway
3278,Richard Stoneman
3279,Garth Nix
3280,Fred Chappell
3281,Mark Rudman
3282,Elaine Terranova
3283,Richard Elman
3284,Katharine Washburn
3285,George D. Economou
3286,Prima Publishing
3287,Joyce Meyer
3288,Brenda Joyce
3289,Miriam Toews
3290,Marilyn Herbert
3291,Dorothy Dunnett
3292,Stuart McLean
3293,David  Michaels
3294,Raymond Benson
3295,Douglas E. Winter
3296,Kathleen Banks Freeman
3297,Hermann Alexander Diels
3298,Philip Ellis Wheelwright
3299,Geoffrey S. Kirk
3300,John Earle Raven
3301,Catherine Osborne
3302,Ted Honderich
3303,Anaximander
3304,Anaximenes
3305,Empedocles
3306,Gorgias of Leontini
3307,Heraclitus
3308,Parmenides
3309,Protagoras
3310,Pythagoras
3311,Thales
3312,Thrasymachus
3313,Zeno of Elea
3314,María Eugenia Ciocchini Suárez
3315,Catherine Thimmesh
3316,Melissa Sweet
3317,Stanley Coren
3318,Michael J. Gelb
3319,Jane Walmsley
3320,Terry Cole-Whittaker
3321,Jiddu Krishnamurti
3322,D. Rajagopal
3323,Pam Johnson-Bennett
3324,Giuliana DePandi
3325,Howard W. Stone
3326,James O. Duke
3327,Hirohiko Araki
3328,Ben Avery
3329,Mike S. Miller
3330,Mike Crowell
3331,Roy Dotrice
3332,Charles de Lint
3333,James W. Loewen
3334,Miguel Serrano
3335,Hilda Rosner
3336,Jelena Bojić
3337,Kyoko Hikawa
3338,Yuko Sawada
3339,Freeman Wong
3340,Takehiko Inoue
3341,CLAMP
3342,William Flanagan
3343,Anthony Gerard
3344,Yumi Hotta
3345,Yukari Umezawa
3346,Tetsuichiro Miyaki
3347,Pookie Rolf
3348,Alexis Kirsch
3349,E.R. Eddison
3350,Keith   Henderson
3351,Gerald Ravenscourt Hayes
3352,Frederick P. Brooks Jr.
3353,Junji Ito
3354,伊藤潤二
3355,Naomi Kokubo
3356,Yōko Kamio
3357,神尾葉子
3358,Lao Tzu
3359,J.P. Seaton
3360,Samuel Roukin
3361,Margot Paronis
3362,Mikhail Tal
3363,Iakov Damsky
3364,Kenneth P. Neat
3365,Hanon W. Russell
3366,Eiji Nonaka
3367,Brendan Frayne
3368,Fuyumi Ono
3369,小野 不由美
3370,Akihiro Yamada
3371,山田 章博
3372,Elye J. Alexander
3373,Alexander O. Smith
3374,Suzette Haden Elgin
3375,Hiroyuki Morioka
3376,Julie Powell
3377,Yasunari Kawabata
3378,Nancy Conrad
3379,Howard A. Klausner
3380,Buzz Aldrin
3381,Chie Shinohara
3382,Yayoi Ogawa
3383,小川 彌生
3384,Chieri Uegaki
3385,Stéphane Jorisch
3386,Suki Kim
3387,R. Scott Bakker
3388,Raymond E. Feist
3389,Roger Zelazny
3390,Scott Zrubeck
3391,Steven Brust
3392,Tamora Pierce
3393,Josepha Sherman
3394,Margaret Mahy
3395,Lesley McBain
3396,Bruce Rogers
3397,Pamela F. Service
3398,Jan Stirling
3399,Holly Black
3400,Doranna Durgin
3401,India Edghill
3402,Rosemary Edghill
3403,Esther M. Friesner
3404,Laura Anne Gilman
3405,Janis Ian
3406,Brett Hartinge
3407,Joyce Lankester Brisley
3408,Mandy Aftel
3409,Jackie French Koller
3410,Rebecca Guay
3411,Brett Booth
3412,Katherine Dunn
3413,Kenneth Lafreniere
3414,Sylvia Nasar
3415,Edward de Bono
3416,Sayadaw U. Pandita
3417,Kate Wheeler
3418,Swami Vivekananda
3419,Carlo Capararo
3420,Sergio Mancini
3421,Roberta Zuppet
3422,Juliet Marillier
3423,Andrew Solomon
3424,Frank Warren
3425,William Kalush
3426,Larry Sloman
3427,Melanie Rawn
3428,Kate Elliott
3429,Jennifer Roberson
3430,James Preller
3431,Jamie  Smith
3432,Lois Gladys Leppard
3433,Konrad Eisenbichler
3434,Konrad Lorenz
3435,Marjorie Kerr Wilson
3436,David S. Garnett
3437,David Ferring
3438,Mercedes Lackey
3439,Roberta Gellis
3440,Sarah A. Hoyt
3441,Fiona Patton
3442,Janni Lee Simner
3443,Judith Tarr
3444,Larry Dixon
3445,Michael Z. Williamson
3446,Nancy Asire
3447,Richard Lee Byers
3448,Brenda Cooper
3449,Stephanie D. Shaver
3450,Kate Paulk
3451,Michael Longcor
3452,Ben Ohlander
3453,Eric Flint
3454,Dave Freer
3455,Gary A. Braunbeck
3456,John Helfers
3457,Elisabeth Waters
3458,Lawrence Schimel
3459,Mark Shepherd
3460,John Yezeguielian
3461,Mel White
3462,Kristin Schwengel
3463,Philip M. Austin
3464,Tanith Lee
3465,C.E. Murphy
3466,Bruce Patton
3467,Douglas Stone
3468,Sheila Heen
3469,Alisa Freedman
3470,Howard Hibbett
3471,J. Martin Holman
3472,Lane Dunlop
3473,Yukio Mishima
